movie_id,review_id,author,title,text,rating,date,upvotes,downvotes,last_update,to_process
0219822,7284529,HabibieHakim123,"It's Terrible, It's Stupid, It's Awful","It's terrible, it's stupid, it's awful, this movie didn't deserve to be made and didn't deserve to be exist, Human Nature is an absolute garbage and that was the right place for this movie to be place, this is a movie for a real ape and other real animal, why?, because it's too stupid and too hilariously bad for a real human to watch, overall Human Nature is so far my personal worst movie ever.",1.0,2021-08-29,0,2,2025-04-02 09:14:01,0
0219822,1065099,xtazy_bwd,Two Words - Totally Under-rated,"I saw this movie on TV and was pleasantly pleased. It turned out better than what I had expected. The best thing about the movie is the story. Its all about human nature of sorts, About thing that people do and choices they make given the circumstances.
All the actors fit their respective roles. Especially Rhys Ifans as Puff and Patricia Arquette as Lila. But unlike other movies there is never any breakthrough or memorable scene that one might later remember. The whole movie seems to be one single continuous piece but one doesn't realize that until after the movie.
I don't think that this movie also fits any particular genre. Even though it is set as a comedy, all the humor is too suttle to be branded as genuine comedy. I don't know what genre it is, all I know I that is good.
So, If you wouldn't fancy any particular genre of movies but want to watch a movie that will not make sad, angry or too confused about the plot and so on, Watch this.",8.0,2005-04-22,14,9,2025-04-02 09:14:01,0
0219822,1060751,johnnybigpants,Being John Monkeyvich,"Despite being released prior, I, like many, only came round to this film after being acquainted to the work of Charlie Kaufmann and Michel Gondry through movies like 'Eternal Sunshine' and 'Adaptation' and while not to the same standards as those films, Human Nature can stand proudly alongside the wonderful skewed vision that Kaufmann scribes.
Patricia Arquette plays a hirsute freak-show act who abandons city life for the feral way in the woods as a best selling writer of the nature experience, but when that all becomes too much for her and her hormones introduce to her lust, she opts for human life - painful electrolysis included - to meet and live with stuffy etiquette scientist Tim Robbins whose own pet project is the taming and re-humanizing of Rhys Ifans, raised in the woods with chimps.
The subsequent tale follows Ifans long and torturous education to being a gentleman, with some comedic humping when he is remotely confronted by the sight of any female. This plays smoothly with Arquette's own discovery that human life isn't so pure and her feral life previous, while persecuted, was truer than what she was now experiencing.
Crisp production design - reminiscent of Being John Malkovich, controls the surreal humor into a dream-like expression of the modern world. A fan of any of the other films mentioned in this piece will be a fan of this too. And if the sight of a naked and heavily hirsute Patricia Arquette rocks your boat, then this should be added to your strange collection!",7.0,2005-04-15,0,1,2025-04-02 09:14:01,0
0219822,0689302,soumyeah,i wanted to like it more than i actually did,"i try to ""support"" unorthodox mainstream releases and in some ways probably inherently hold such films to a higher standard of hope/expectation. i liked a lot of silly moments in human nature and the line ""when in doubt, never do what you really want to do"" but never felt truly engaged- it seemed like a long trip to make a small point and none of the main characters really pulled me in. anyway-",7.0,2002-04-20,0,1,2025-04-02 09:14:01,0
0219822,0689316,modamag,"A very crude, slow and unstructured journey","""Human Nature"" is a comedy written by ""Being John Malkovich's"" Charlie Kaufman and it doesn't fail to carry the distinct aroma of his previous film. The film explores our so-called ""primal urges"" and our need to live naturally with deep consideration of those urges.
Patricia Arquette plays Lila Jute, a human naturist who has a little problem. She is suffering from a hormonal balance that causes her to be abnormally covered with body hair. While this does not pose much of a concern for her personally, it does for everyone else and more specifically, men. After getting fed up with the world, she decided to live in the forest amongst the animals and write best-selling nature books. However the animal in her begins to miss the precious company of men and so she returns to civilization. Lila shaves her body hair and begins a somewhat odd relationship with Nathan Bronfman (Tim Robbins). Nathan happens to be an etiquette scientist who tries to teach mice and Lila table manners. One day, Lila and Nathan come across an untamed man (Rhys Ifans) who was raise by a father who believed himself to be a monkey. That man is later nicknamed Puff. The Puff creature happens to be the perfect subject for Dr. Nathan Bronfman as he changes Puff's wild ways to more more cultivated conduct. Lila is left torn between lying about her ""human nature"" or embracing her urges and running wild.
Perhaps I'm as prude as Tim Robbins's character, however there is no appreciation of the refined gross-out humor in my sight. It appears as though the crude humor found its way into the movie for no reason other than the fact it could. Luckily the film makes up for that in very unique cinematography. The interesting camera angles and settings take away a bit from the numerous unnecessary masturbation jokes and bodily fluid gags. There were many other ways that such a creative team of filmmakers could have coped with them in a more substantial manner and prevented their detraction of the finer aspects of the movie.
The finer aspects of the film include the brilliant acting from some of the somewhat less familiar faces in Hollywood. Actress Patricia Arquette creates a character that is believable, originative and daring. She inhibits Lila with great ease and manages to push all the right buttons to make her tick just the right way. Rhys Ifans fills Puff's shoes with more content than expected. While he is able to add much to the film due to his comedic nature, there are a few points in the film where Rhys is able to show even greater depth. Both actors make great counterparts.
At times obscene and at others strange, the comedy manages to tackle some more thought-provoking issues, outside of humping. ""Human Nature"" discusses issues of evolution, the human desire to blend in and what it really is that makes us human. It walks through a somewhat slow and unstructured journey that imprints the difference between civilization, monkeys and mankind.
Despite its charms, ""Human Nature"" is not what it could have been. It does not live up to its potential because the filmmakers decided to make too many hollow & irrelevant stops and too few truly important ones. In the end, ""Nature"" is daring, well acted, unique, intelligent in spirit and very very crude.
Grade: C",,2002-07-04,7,4,2025-04-02 09:14:01,0
0219822,1109399,dick-56,one scene can sometimes be enough,"Nice movie with and without up's and down's .

***contains possible spoiler*** THere is just one scene I loved so much. it's the one at the almost end of the film. The little mice were going to get free in the woods.When Ptricia Arquette opens the 'most obvious Plexiglas gate' the mice ignore it and prefer the more elegant way to open it with the 'Plexiglas door with handle'.I'ts really hilarious.I hope people will agree.***end*** . Then the movie in all his aspects is nice shot and the actors are doing a nice job.enjoyable.Just for that 'stupid scene' it's worth.And of course not forget the ethic way of thinking of the story.But at the same time it's ignored by giving an ironic vision of what science mean to us now in biological way and is disable to handle in modern times.",7.0,2005-06-22,0,1,2025-04-02 09:14:01,0
0219822,2383060,Imdbidia,Entertaining and thought-provoking,"An enjoyable thought-provoking film with a bunch of great ideas, as once can expect from the combo Kauffmam & Gondry, but not as well grounded, mixed and presented as in other collaborations of the pair. This is a movie that explores human nature through the concept of noble savage and its reverse.

The main question posed is, What is natural to humans? What makes us humans, Culture or instinct? To exemplify what is natural or unnatural to humans, sex is used as a medium of exploration. Through the sexual behavior of the different characters -all of them very different in personality and upbringing- we see who they really are and what is common to all of them.

The ideas and concepts explored in the film are fascinating and presented in a light way. The contradictions of human behavior and spirit are very well depicted. We see how Culture and instinct intertwine in an unnatural way, how the instinct is tamed and masked to allow itself to express, and when it does express, it does so in an unnatural way.

For example, the role of savage Puff is taught to repress his sexual urges in public as a non-acceptable human behavior, but then we see that doing that with prostitutes, for money, in a sub-world, is accepted and not considered unnatural, when in fact it is. At the same time, Nathan, the scientist training Puff, is obsessed with the importance of manners as a characteristic element of human civilization, but then he craves wild sex and cheats on his girlfriend giving way to his most basic sexual urges while he, at the same time, is telling Puff to repress his.

Another good exploration, not that usual in movies where the noble savage is a theme, is the retraining ""backwards"" of the savage, from civilized to savage to be natural and human again. That's perhaps the most original exploration in the movie.

The acting is OK in general. I though that Patricia Arquette is good and believable in her role as Lila, a weirdo lonely writer who craves love and spiritual connection. However, I thought the best of the bunch was Miranda Otto, in her brilliant interpretation of Gabrielle, a raunchy naughty scientist fake-French assistant. She's so funny in her role! I liked the fake 60s images of the characters' childhood, the super-cute experiments and images with the mice learning to eat with forks, and the scenes of Natham in ""heaven"".

The end is unexpected and shocking, and shows again, how this story is not moralistic, and how it is in human nature not to be natural and natural at the same time.

So, you'd be asking by now, why all these good elements make me rate the movie with just a 6.5. That's because there is not one element that amalgamates all the good philosophical elements of the film to turn it into something memorable and easy to understand for everybody. The dialogs are poor. The comedy is not comic enough most of the time. The viewer can get lost in what he/she sees, and not in the good bits of the movie. There is not a moving strong love story either, sex being the main subject of the movie. Moreover, the movie has this kitsch atmosphere that is not everybody liking; yes, it is comic, but it is still kitsch and sometimes even cheesy.

I still enjoyed the movie as it is entertaining and thought-provoking, which is more of what most movies do nowadays.",6.0,2011-02-09,0,1,2025-04-02 09:14:01,0
0219822,10162336,arthur_tafero,Wonderful Black Comedy - Human Nature,"Patricia Arquette, Rhys (aptly named) Ifans, and Tim Robbins all combine to bring Charlie Kaufman's wonderful screenplay to life on the big screen. This story about nature versus ""civilized"" man is, at times, ROFL-worthy.
The story surrounds the discovery of a man brought up in the woods by a man who believed nature was more important than civilization. For that belief, he becomes institutionalized. His child, who has now grown into a man, is taken to a scientific facility to be studied and rehabilitated into a ""civilized"" human. What transpires is a pretty funny comedy. All of us, everyday, are faced with our animal instincts versus what is expected from us from whatever society we live in; so the film has a great deal of personal relevance for all of us. Nice production.",7.0,2024-11-28,0,0,2025-04-02 09:14:01,0
0219822,4261482,christopherhodges-91529,This is a quirky film that is a good watch,"This is a typical Charlie Kauffman work and it works really well. A comedy about an ape like woman, a man who has lived in the wild all his life and a psychologist and the intertwined love story. The screwball nature of the film will make it appealing and Kauffman enthusiasts will enjoy it for sure. Michael Gondry, much like Spike Jonze works on the fringes and this is one of his good films.",6.0,2018-07-31,0,0,2025-04-02 09:14:01,0
0219822,1438762,lee_eisenberg,I agree: let's go back to our roots!,"Looking back on it, ""Human Nature"" sort of reminds me of ""I Shot Andy Warhol"", the way we slowly but surely get exposed to a gritty (but somewhat funny) topic. In this case, a man (Rhys Ifans) raised in the wild is getting interviewed by a congressional committee about why he murdered a scientist (Tim Robbins). But overall, the movie poses the question of what separates humans from animals. And after everything that the movie shows, you'll probably agree with what Ifans's character says about everything. As for Robbins's character's setting, it definitely looks like something that would please Jean-Paul Sartre. This movie's probably not for everyone, but I think that it's worth seeing. Also starring Patricia Arquette, Hilary Duff, Peter Dinklage, Mary Kay Place and Robert Forster.
Yeah, words are kinda evil...",8.0,2006-08-04,3,1,2025-04-02 09:14:01,0
0219822,0689305,atriumarts,Very Creative Material,"A side-splitting comedy with underlying questions to consider.
This is not a film to fit into a ready-made slot, but so much the better. Fine performances and direction. The story line is a bit outside the box. This is the perfect summer flick.",10.0,2002-04-30,0,1,2025-04-02 09:14:01,0
0219822,2159240,kenjha,Quirky but Uneven,"Weird comedy about a hairy woman, a man who has lived in the jungles like Tarzan, a scientist who is not endowed like most men, and his over-sexed assistant. With the notable exception of the terrific ""Being John Malchovich,"" Writer Kaufman's comedies tend to start out with intriguing premises but run out of steam long before the movie is over. And so it goes with this one, rambling about with an occasional chuckle (Robbins visiting his parents and noticing a little boy at the dinner table), but unable to sustain interest over the long haul. Otto is alluring as a scientist; Arquette with her body covered with hair is not.",6.0,2009-11-17,0,1,2025-04-02 09:14:01,0
0219822,1051399,TheNorthernMonkee,"not Kaufman's finest, but still enjoyable at times","SPOILERS To a lot of film fans, Charlie Kaufman is a bit of a cult legend. Creating often surreal works of genius, Kaufman is recognised for such greats as ""Being John Malkovich"" and ""Eternal Sunshine Of The Spotless Mind"". One of his works which often passes over the grid however is 2001's ""Human Nature"". Written after Malkovich but before ""Adaptation"" it is another obscure film from the writer, which is enjoyable but never quite shines to it's fullest potential.

Born with a rare genetic defect, Lila Jute (Patricia Arquette) begins to develop body hair when she is in her teens. Now in her early 30s, Lila has returned from a number of years in the wilderness looking for love. Dating Doctor Nathan Bronfman (Tim Robbins), a man with an equally complex past, things seem to be going well. That is, until the introduction of the mysterious ape man Puff (Rhys Ifans) and the seductive Gabrielle (Miranda Otto).

Often working with either Michael Gondry or Spike Jonze (Gondry being the director of ""Human Nature""), Charlie Kaufman has a remarkable record of writing high standard films. Often suffering from an inability to conclude stories (""Adaptation"" and ""Malkovich"" falling flat towards the end), Kaufman's true skill comes in writing stories that are not only obscure, but so extremely surreal that you feel intelligent for just making the effort to watch the film.

In ""Human Nature"" something feels like it has gone wrong however. Whilst so many of Kaufman's films are addictive and keep you focused until the often anti-climatic finale, ""Human Nature"" has a tendency to drag. Whether this is down to the script or some annoying performances by Tim Robbins and Rhys Ifans (Ifans' accent in particular grates), it's difficult to say, but the one definite fact is that this film is just not Kaufman's finest.

It would be unfair to simply slate ""Human Nature"" without addressing some of it's qualities. With great performances by Arquette and Otto, the film is not completely lacking in acting talent. These two women give life to their characters brilliantly, and whilst Robbins and Ifans might put in surprisingly weak performances, the film is saved to a degree by the two female leads.

As well as the female dominance, the film's script does in fact have some really brilliant moments. With a few memorable scenes, it does have the potential to make it's audience laugh. Sadly for Kaufman though, these glorious times are far too rare and the story slips gently into a non-entity.

It's hard to imagine anyone who could hate Charlie Kaufman. Writing some truly amazing films, Kaufman stands to accept awards with a look of awkwardness and embarrassment. If anything, the man remains as interesting a figure, as those that he creates. Still, with ""Human Nature"", he reminds us that he is far from the perfect author. Often creating magnetic films which have weak endings, it feels strange to watch a film which never really takes off. ""Human Nature"" DOES have it's moments of glory, but for a Kaufman film, they are far too rare and as a result, the film slips into obscurity. If you want to watch Kaufman, your better off sticking to some of his other works.",6.0,2005-04-01,0,2,2025-04-02 09:14:01,0
0219822,1636435,jazzpiano-,The Wayward-ness of Humankind,"'Human Nature' is a completely underrated feature, intelligently written by Charlie Kaufman and soundly directed by Michel Gondry in his feature film debut. 'Human Nature' suffered from high expectations - after 'Being John Malkovich' everybody expected another brain-bending masterpiece, and instead received a subtle, wry and quietly philosophical comedy, open to all kinds of interpretation and featuring beautiful, under-appreciated performances from Patricia Arquette, Tim Robbins and Rhys Ifans.
Lila Jute (Patricia Arquette) suffers from a hormonal problem that causes hair to grow all over her body, which first appeared in her pre-teens. Convinced by her mother that she would never get a man, Lila went to live in the woods among the animals, and become a nature writer. The books were successful, and in her new found fame, Lila could afford to become ""a hairless lie""; to get electrolysis. Through Louise, who performs the electrolysis, Lila meets Dr. Nathan Bronfman, a bespectacled manners-obsessed virgin and scientist, currently working on a ""large sociological project"" involving mice. Lila and Nathan are immediately attracted to each other, and are soon living together. One day, on a hike in the woods, the pair discover a human raised by a man who thought he was an ape, completely uncontaminated by civilisation. Nathan decides the man needs to experience civilisation (""Never to know the love of a good woman or appreciate the complex works of Moby Dick or marvel at Monet?""), and decides to 'save' him, by teaching him manners and decorum.
What results from the oddball plot is a hilarious and occasionally touching investigation into human nature, that doesn't just come right out and say, ""Humans are deceitful and always will be!"" or the like, but leaves it up to you to decide.
Patricia Arquette gives a sincere performance, and provides the most touching moments in the film. She shows incredible range in this film; from her naive desire to please Nathan by becoming a ""real girl"", wearing pink, painting her nails and taking up ballet, to becoming a warrior. Lila is vulnerable when she is with Nathan, but she transforms herself (with the help of Louise) and becomes strong and confident.
Tim Robbins is convincing as a bordering obsessive compulsive, and shows great comedic timing in the first few scenes with Patricia Arquette. It was an interesting choice to have Tim Robbins talk about his actions in retrospect, and then see him act them out with pure selfishness and inability to control his lusting.
Rhys Ifan's performance as Puff is the same standard as Arquette's. He demonstrates a large range; from an 'ape' to the apex of 'refinement'. There is one scene in particular, where footage of Puff as an 'ape' is shown, while the reformed Puff stands calmly as it plays, knowingly, in a very civilised suit.
'Human Nature' is a bit of a mixed bag film - it even morphs into a musical for a moment near the beginning, in a song sung by Patricia Arquette herself (what a beautiful, restrained voice!). Sometimes it's surreal, as with the scene I mentioned in the last paragraph. The humour in the film is mostly created by scenes where the flaws of humankind are exposed - our indifference, how we pretend to be something we're not, how we like to separate ourselves from nature even though that's where we came from, before civilisation.
I love the open-endedness of this film! It is the best thing about it. Also, I enjoyed Gondry's sneaky references to Bjork's 'Human Behaviour' video clip.",9.0,2007-04-13,3,1,2025-04-02 09:14:01,0
0219822,1647691,directjw,A Freudian Comedy,"Freud stated that all human behavior is determined by primal instincts, such as sex and hunger.
Kaufman and Gondry's Human Nature brilliantly explores this notion, and it is a blast to watch.
This is one of the funniest, most intelligent films I have ever seen about human relationships...if Woody Allen and Salvador Dali ever collaborated on a film, it would look something like Human Nature.
What makes this film so brilliant is that it explores so many intelligent themes, such as American versus French culture, the battle of the sexes, the survival instinct, the dangers of repression and the resultant outbreak of the Id, and yet is able to sustain a lighthearted, surreal sense of humor throughout it all.
I believe that the reason this film was not so well-received was because Being John Malkovich was so well-received, that expectations were exceedingly high for Kaufman's follow up film, Human Nature. When Human Nature turned out to be a vastly different film from Being John Malkovich, the critics predictably were not satisfied with the film.
Michel Gondry, the director of Human Nature, is a true original, and all of his subsequent films, Eternal Sunshine, Dave Chappelle's Block Party, and the Science of Sleep, are also brilliant.
But for me, Human Nature is his best film so far, because it is able to balance the drama and the comedy without one overwhelming the other, as in Eternal Sunshine.",10.0,2007-05-02,3,1,2025-04-02 09:14:01,0
0219822,0689318,shierfilm,Natural Black Comedy,"I loved this film. Everyone in it was sharp. It may be slow to build up in laughs, but I didn't mind one bit. The always great Arquette held it all in for me. Robbins was excellent, too. (as always- hey Tim, I want to see another directed feature from you!) Highly recommeded for fans of ""intellectual"" comedy. Some classic moments....",,2002-09-12,9,7,2025-04-02 09:14:01,0
0219822,0689312,bjorgy2000,"""Human Beha..er..Nature""","The directorial film debut from Monsieur MICHEL GONDRY, renown music video director.  His credits include over 50 breakthrough music videos for many avant-garde artists including BJORK.  His film ""Human Nature"" is no less of an optical marvel.  One can, in fact, see in his film the things we've come to love in his videos.  (Anyone remember Bjork running through the forest in her Debut ""Human Behavior"" music video?) This heightened-reality HYPERDELIC flick is as keen as its primal subject--mankind.  It narrates a tale of three primates all driven by one thing...SEX.  The film is not trashy, but funny and clever.  Great musical sequences. Not as breakthrough as ""Being John Malkovich,"" I think Michel was playing it safe.  It still is a humorous revival, a relief from patriotic propaganda, Disney and Spielberg re-releases, sentimental melotraumas, and weak cynical comedies.
""Be ready be ready to get confused...""",10.0,2002-04-10,5,4,2025-04-02 09:14:01,0
0219822,0689323,svensson-2,Extremely funny,"This is an extremely funny movie, not only about culture versus nature, but also about over romantic views about ""nature"" as some ideal condition for human beings.   I think the movie is like looking at the ongoing debates on sexism and biologism etc, in the distorting mirror. Michel Gondry has previously touched upon these matters in his brilliant music videos with Björk. But I guess, if you never have thought about these things, you might not be able to appreciate the quite intelligent irony in this movie.",10.0,2003-01-24,5,4,2025-04-02 09:14:01,0
0219822,0689309,kayb-3,The best film in years,"Why aren't more films like this?
After a dreadful 2001 we know have a film of invention and originality with something to say.  It's also incredibly funny.
Comparisons with Being John Malkovich will be inevitable but these two are creating a whole genre of their own: the off-the-wall, gender-role obsessed, animalcentric super comedy.
More, please.",10.0,2002-03-18,3,2,2025-04-02 09:14:01,0
0219822,1604270,saarvardi,Kaufman at his best,"If I were to sum up Human Nature in three words, I would say: screenwriter Charlie Kaufman (Being John Malckovich). Three other words? Direcctor Michelle Gondry (Eternal Sunshine of the Spotless Mind).
Give these two a powerful cast with Patricia Arquette, Tim Robbins and Miranda Otto and you've got yourself a winner. Alas, the real star of the film is Rhys Ifans, who plays the bizarre Puff, a modern-day Tarzan who discovers the human race after decades of wild life. This weird and ironic tale also includes a lonely wolf woman, highly intelligent mice and a man pondering about his life right after his death. Trust me, it doesn't get any better than this.",9.0,2007-02-21,2,1,2025-04-02 09:14:01,0
0219822,4770978,bowmanblue,"Daft, but strangely endearing","What is 'Human Nature' about? That's pretty hard to sum up, let alone do one's best to do so without giving away major spoilers. Er, I guess it's about 'nature versus nurture.' Then again, maybe not. There's a love story in there. Or is it two? It's narrated partly by someone who's dead and there's a woman with excessive body hair. Does that give the impression of its weirdness suitably? I hope so. It is pretty weird. But then what do you expect from Charlie Kaufman.
Charlie Kaufman is best known for 'Being John Malkovich' (and possible 'Adaptation' and 'Eternal Sunshine of the Spotless Mind'). And, in case you haven't seen any of those, they're pretty 'far out there,' too. You have to be in the mood for one of his films, but, if you are, you'll really enjoy yourself.
Not only is the casting perfect, but whatever weirdness is on screen somehow seems to completely work within the world that it's set. Patricia Arquette plays 'Lila,' a woman who doesn't just have a bit of a prominent 'mono-brow' that requires plucking every day. She literally has thick 'ape-like' hair all over her body since puberty, leaving little careers available to her besides 'bearded lady' at a travelling circus. However, seeing as the health plan there wasn't to her liking, she decides not to simply be a freak that people stare at and, instead, goes and lives in the wood.
There she happily co-exists with nature until her female 'body clock' starts going into overdrive and she desperately requires the 'services' of a man in order to procreate. Therefore, the hair must go and she find love in the arms of Tim Robbin's scientist, 'Nathan.' But will this love run smooth? And what will happen when he realises all her little 'bodily secrets.' And what about another naked man played by Rhys Ifans who's lived in the woods all his life? Those are the three main characters and, although all may not necessarily be relatable, they're all good fun to watch. And special mention to Miranda Otto as the sexy, seductive (apparently) French lab assistant.
'Human Nature' certainly won't appeal to everyone. It's too 'out there' to be mainstream and there's no real 'laugh out loud' gags to call it an outright comedy, but it's quirky enough not to just be thought of as a 'drama.' It's a combination of a lot of things, but if you're looking for a cheeky little film that you'll actually have to watch, rather than check your phone every five minutes then this one will certainly leave a lasting impression on you (and not just for the excessive hairy nudity!).",9.0,2019-04-09,1,0,2025-04-02 09:14:01,0
0219822,0689333,AlgisKuliukas,Delightfully refreshing comedy,"I didn't take this film very seriously and thought it was a delight. Some of the scenes and lines were just hillarious (like the one which ended with Puff's ""Woopee!"" at the promise of more desert after having his natural sexual urges zapped out of him for the past half hour. If you let go of any notion of plausibility and just go with its crazy story line I think anyone with a wacky sense of humour will like it too.
I have to add just one point of fact to correct a line which just irritated me when Nathan's father told his son that pygmy chimps are the closest relatives to humans and sort of implied that it was because we only had one chromosome less than they do. Actually all four types of great apes: common chimps (Pan troglodytes), bonobos or pygmy chimps - the species Puff thought he was growing up as - (Pan paniscus), gorilla (Gorilla sp.) and orang-utan have the same (48) number of chromosomes whereas humans have 46. The reason Pan (both chimps and bonobos actually) are said to be closer to humans than the other apes is because they have fewer genic (that is informational, or base-pair) differences in the genes inside those chromsomes... ...but, hey, it's no biggie.
Algis Kuliukas",8.0,2003-07-19,2,2,2025-04-02 09:14:01,0
0219822,2022958,swillsqueal,Ape Fest,"The evolution of a species has much to do with its ability to live in harmony with the Earth. Those plants and animals which don't or can't live in harmony with their environment don't survive.
Humans make history. That's one of their adaptive characteristics. Reason evolves out of environments totally dominated by Nature into ones which are symbiotically entwined with Nature. Instinct needs to be tamed a bit by reason in order for humanity to gradually civilize itself--a psychologically repressive venture to be sure, one that spawns many neuroses. But then, as Freud told us in CIVILIZATION AND ITS DISCONTENTS, repression of instinct, freedom and the id is necessary to keep civilization together.
But is the civilization we've got, the best of all possible worlds? Imagine sitting in an office all day, pushing paper at some ultimately, meaningless desk job when you'd really rather be having sex with the secretarial staff. Repress those thoughts and carry-on... or not, as Puff's father did one day when he decided that he'd had enough of this civilization stuff. That was the day, Puff's father decided to jump up onto his desk, screech his way out of work and become an ape--literally to go back to Nature. ""Prison break!""
""Human Nature"" is funny. On the one hand you have a mild mannered scientist named Dr. Nathan Bronfman who is trying to introduce civilized table manners to white mice within a lab setting and on the other you have a father who has kidnapped his young son from the civilized lap of his mother in order to raise him ""Wild Child"" style, as an ape in the forests of an overly industrialized America. ""Human Nature"" is funny because of juxtapositions like these. You see, within this industrialized America there is no room for a dwarf with an IQ of 170, who has a Phd to get any work outside of selling his labour time as a side-show freak, 'flying' an airplane costume in a circus ring, complete with a hairy woman who plays King Kong on the Empire State building (that famous last scene where, it wasn't the airplane who killed Kong, 'it was beauty killed the beast'). Hairy, sexy Lila can't earn a living in any other way than by playing King Kong to a side-show dwarf in airplane costume. Looks can be deceiving and the language of deceit is a large part of what civilized behaviour demands.
People can't accept Lila as she is and she knows it. Much as the mythical Tarzan and King Kong, Lila's being violates the decorum of civilization itself. So, she decides to drop out of her side-show wage-slavery, much like Puff's dad and so the ape fest goes until ape meets ape-ess; ape meets civilization; ape-ess meets man and jungle; man meets Lila in hairless disguise and dwarf meets Lila's friend, the beautician with the wickedly snappy electrolysis wand.
""Human Nature"" is not only great comedy, it's a semi-profound speculative discourse on just what human nature is and how some of that nature is changed and some not changed through the history which humans make, write and remember. Thus, ""Human Nature"" has more to say to us than films with a similar plot outline e.g., ""The Mystery of Kasper Hauser"". It's also much funnier than your standard sexual farce.
Give ""Human Nature"" a chance. See it and maybe, uncover some of your own basic instincts. Experience the refreshing wisdom of laughing at yourselves. And, hint, it wouldn't hurt to find a copy of the Kinks'sardonic ""Apeman"" to listen to before you start the movie.",8.0,2009-02-14,2,2,2025-04-02 09:14:01,0
0219822,0689343,TxMike,A movie that's 99 and 44/100 percent pure ... whimsy.,"I suspect most people who see 'Human Nature' will NOT enjoy it, will think it is too silly and pointless, and I could understand their feeling. But I thoroughly enjoyed it. Not one false step, wasted dialog, or out of place gesture. Before I looked up her profile, I didn't realize Patricia Arquette is only a short 5 feet 1 inch. She created a perfect role and, although we see plenty of her nude in the woods, it isn't erotic nudity, but she sure is built well!!  The movie is a parody of many things, but it is mostly a funny, whimsical movie that entertains. No need to look hard for a life message. The critic Ebert has a complete and accurate review. Movie from the same writer that brought us 'Being John Malkovich', 'Adaptation', and 'Eternal Sunshine of the Spotless Mind.' DVD picture and sound are first-rate.",,2004-07-19,2,2,2025-04-02 09:14:01,0
0219822,0689308,ino,A masterpiece!,"This film is a soufflé. It has no moral, meaning or will to write you anything om your nose. Nor is it funny in the traditional ""joke"" way. Still, it is very intelligent and let all viewers contemplate, be amused, inspired and be surprised.
The music in this film is superb. A masterpiece of a composition, of compositions! I loved every piece of music in it! both the ones meant to be noticed and the ones meant not to be... And the small musical-scene in the forest made one of the happiest moments of my movie going life. A complete surprise and just enough to lift the movie goer to a high enough ""frolic level"" to enjoy the rest film to the max.
I even thought Patricia Arquette was very sexy with hair all over! Maybe woman should shave less? Babys are hairless, and very unsexy.",9.0,2002-02-13,2,3,2025-04-02 09:14:01,0
0219822,0689340,kiwifruitrulz,human nature says a film this bad would eventually be made,"what rubbish.  cliched, flawed and just plain not funny.  I'm told this is for serious film watchers, trust me it is for noone.  Why do they think that french people have whole conversations in english then say ""merci""?  Why do they think the people who have a completly different vocal range to chimps imitate them?  Why do they think this film is funny when it is just plain ignorant?  Why do they think we should all be laughing at jokes about a small penis and masterbation?  Why do they think that people still care about Arquette taking her top off?  This is a film that should never have been made or even concieved.  I thought that Adaption was greatly overrated so i give this advice: if you didnt like Adaption - dont watch this.  If you like adaption - dont watch this.  Its only saving grace is that it is only 90 minutes long, meaning it streches over its recommened distance by a mere 2 hours.  A truly awful film.",,2004-03-20,2,3,2025-04-02 09:14:01,0
0219822,0689317,tovishbovish,Tim Robbins best movie in years,"A movie about Lila (Patricia Arquette), a young woman with exessive body hair, who decides to live her life in the wild. Lila writes many succesfull books and enjoys her life as one with nature very much, but the longing for love makes her go back to the civilisation. There she tries to fit in by getting rid of all her hair and going out with a man, Dr Nathan (Tim Robbins). He is trying to teach table manners to mice, and even though this seems unatural and wrong to Lila, she countinues to date him.
During a walk in the woods the cuople discover an ape man, who has been living totally cut of from civilsation. Nathan decides to teach the ape man manners, which Lila finds horrible but she doesn't say anything about it. Dr Nathan and his french assistant Gabrielle names the ape man Puff, after Gabrielle's puppy dog she had as a child. Soon sparks fly, and Nathan and Gabrielle start an affair...
This movie is definatly worth seing at least once (if not twice) 'cause it's so funny and charming. It has some real great jokes, and it's always nice to Tim Robbins in a ""cute"" part. A great script, great actors and yet it wasn't such a big success. I blame the PR!",8.0,2002-08-15,1,2,2025-04-02 09:14:01,0
0219822,0689322,gdlsshtn,Good grief!!,"This has got to be one of the worst movies I have ever seen ... At best, it was original.  Hopefully, no one will try to make another one like it!  I thought Tim Robbins had better movie prospects than that!  The only interesting part is where Tim Robbins is talking in from a white room and has a bullet hole in his head.",,2002-12-29,2,3,2025-04-02 09:14:01,0
0219822,1087687,kerecsen,My favorite Kaufman movie,"As much as I love his other movies (except for Confessions..., I didn't find too much original material in that one), I think Human Nature is the one I love re-watching most. Beside the very original (hey, this is Kaufman we are talking about!) main story line there are some incredibly funny side branches and the movie full of quotable one-liners.
Tim Robbins and Patricia Arquette do a great job, as I learned to expect from them.
The movie might have drawn some critical fire because it is very weird. The IMDb ratings show the same thing... But if you like weird (or one of the stars), rent it, and I promise you won't be disappointed.",10.0,2005-05-24,1,3,2025-04-02 09:14:01,0
